id xcenter ycenter aperture_sum annulus_median aper_bkg aper_sum_bkgsub SNR err
1 1594.3189589056303 1319.4068408642554 432.41117247327685 5.038928384838855 395.75650989437077 45.82286380976785 2.3153488180285473 19.790911612525278
2 1273.036631336604 1185.9633720551751 532.3418555833686 6.597915484449853 518.19907037385 25.429767522401107 1.1241945895197365 22.620432227186644
3 1200.8293639211129 1243.4907213090012 556.385670956598 7.199687925116359 565.4621673421174 2.7202751088929062 0.11517315632928428 23.619002861357206
4 1109.631168430306 1375.0429256600496 nan nan nan nan nan nan
5 1634.0666451976458 942.3228815856091 389.23368797345677 5.116714011220052 401.865778704222 -4.379360449168132 -0.21974511851282139 19.92927296317898
6 1599.147098847508 1053.266514742044 408.9579386581574 5.171472712330065 406.16651703240535 11.462355485140563 0.5720058901988694 20.03887666463617
7 1744.6101944601573 709.2580175508333 421.7039032630315 5.038927589015206 395.75644739052746 34.88863614507039 1.7631077524496535 19.788147432620775
8 1222.396538719329 1374.1118154195615 nan nan nan nan nan nan
9 1208.7557932254738 423.0335483257477 405.0677529628348 5.2476965848489705 412.15312598074433 1.5030791491671494 0.07447428563886374 20.182525233686576
10 1122.9097189016065 473.70318045799394 411.7859146285533 5.230192566109088 410.77836356370653 9.73844510663372 0.4832710362840921 20.151104402021208
11 1464.1368189503346 562.4761485652937 401.3012032767865 5.1032410228147596 400.8076126693228 9.002182475672043 0.45222204536704147 19.906553800059687
12 1067.2290827892848 969.6928159699148 501.9449928139626 6.524171689458011 512.4072462589949 0.18023914973593946 0.008014624529577333 22.488782733461967
13 1317.6589802796348 418.55718064783935 426.34229047494557 5.21996465751559 409.9750655012334 25.406750687036322 1.2617940567118755 20.135417940740727
14 1201.7904113002453 437.2402612618903 397.81321084382466 5.2456252078235215 411.9904404095952 -5.742591884116166 -0.28461399662255005 20.17677258413924
15 1104.369748006954 699.1804180606364 409.3911466540696 5.290447104706127 415.510743958754 2.56052165059009 0.1263563798548942 20.264284664775573
16 1035.7725712915305 56.34995569694115 402.4249925193269 5.1931424998536055 407.8684581646255 3.088953373021866 0.15384429746053185 20.07843920126012
17 1261.4853482128076 174.4554962867844 441.87971091414977 5.757754244698365 452.2129609079958 -0.9642920034131635 -0.04562791075022626 21.13381891824582
18 1120.1652995599743 909.9179648024585 457.68342920129373 5.900886738694727 463.45456069871966 3.9329049522975765 0.18382803976736067 21.394477998431434
19 1170.2504226011715 292.48421409950447 416.26208108194896 5.519301843645848 433.48495312355993 -8.397072045954133 -0.405803518663288 20.692457457278806
