id xcenter ycenter aperture_sum annulus_median aper_bkg aper_sum_bkgsub SNR err
1 1580.3189589056303 1323.4068408642554 608.2636605700529 8.116015253361532 637.4303474095823 -16.269971868846028 -0.6490761815468113 25.066351734049324
2 1259.036631336604 1189.9633720551751 636.8934227027887 8.286818079614827 650.8451700138255 -0.4480095871639378 -0.01768634724518555 25.330814834357145
3 1186.8293639211129 1247.4907213090012 637.1229077812966 8.306776114188777 652.4126703837658 -1.781159219443225 -0.0702324657759767 25.360909655723322
4 1095.631168430306 1379.0429256600496 nan nan nan nan nan nan
5 1620.0666451976458 946.3228815856091 633.0816033277016 8.193772484302247 643.5373860467532 2.967134875020747 0.11779261849192826 25.189480571943225
6 1585.147098847508 1057.266514742044 630.4228341763232 8.220239894331385 645.6161315694304 -1.8267523725436376 -0.0724068279659741 25.229007040635413
7 1730.6101944601573 713.2580175508333 639.2658098718679 8.2193025350465 645.5425115433512 7.277336609702161 0.2884469186431643 25.229378923284337
8 1208.396538719329 1378.1118154195615 nan nan nan nan nan nan
9 1194.7557932254738 427.0335483257477 635.2748401329417 8.26312689860061 648.9844690080972 -0.2402091607463035 -0.00949639535624691 25.29477256739204
10 1108.9097189016065 477.70318045799394 631.2166895250159 8.246433284495113 647.6733556222049 -3.0732893524509564 -0.12162408826112911 25.268755526886654
11 1450.1368189503346 566.4761485652937 637.732217425598 8.29641740589897 651.5990993371673 -0.3453596360944857 -0.013626104879585186 25.345440912605053
12 1053.2290827892848 973.6928159699148 636.3529242944912 8.22665225948151 646.1197575506246 3.7254445460545185 0.1476013756651662 25.23990395933498
13 1303.6589802796348 422.55718064783935 641.0161722026342 8.31131927531756 652.7694894244223 1.8378331302617426 0.07244539766064527 25.368528431173402
14 1187.7904113002453 441.2402612618903 637.3803582632472 8.287908662196841 650.9308241695202 -0.0364039274110155 -0.001437041236391206 25.33255587183808
15 1090.369748006954 703.1804180606364 635.3114731418356 8.205834712924533 644.4847512673956 4.296918300503762 0.17045717069251315 25.208199121496342
16 1021.7725712915305 60.34995569694115 640.8671165318401 8.330974686525984 654.3132218108141 0.14188471906243194 0.005586441930289942 25.398047779415116
17 1247.4853482128076 178.4554962867844 645.2393787800837 8.453308750541042 663.9213167306514 -5.001245028375251 -0.19549808591047818 25.582066469261516
18 1106.1652995599743 913.9179648024585 635.3700100499202 8.309175110667482 652.6010871266029 -3.7596395213722644 -0.14822641827589447 25.36416628764807
19 1156.2504226011715 296.48421409950447 641.2909166707916 8.362476840289895 656.787395181738 -1.8995028871840987 -0.07465008791289791 25.44542063232997
20 1505.7299954213747 115.10021209560125 648.1773539764749 8.45566101332799 664.1060630179211 -2.1857236774148987 -0.08542600997210821 25.586161382564192
21 1168.486341915275 522.5785452971184 644.7542170967656 8.3147146537919 653.0361618262008 5.388461548411897 0.21235828952384617 25.374387599815428
22 1266.8100720078728 148.16195677162932 648.8644433456134 8.495288811938249 667.2184230427191 -4.596426315407825 -0.17923051859929404 25.645332900498175
23 1464.9007240802202 373.3045649886154 649.2770449807931 8.419779326860967 661.2879219528407 1.755424599013395 0.06875172108546448 25.532809525324414
24 1283.5007892982094 506.63186893902787 641.4511854483728 8.291759557509021 651.2332727800824 3.8182863920497994 0.1506870755114401 25.339176429632925
25 1224.56197429669 161.74813372127545 655.3426450112031 8.434696792025074 662.4595369270842 6.77801558676731 0.2652189001122462 25.556306823905505
26 1112.6045461244003 839.8332631428821 633.1912108543847 8.239287475538188 647.1121250991291 -0.4956726962392395 -0.019624103806097144 25.25836089825593
